Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Switzerland,CHE,2.48322E+11,3.03308E+11,3.38619E+11,3.60452E+11,3.78971E+11,3.90506E+11,4.08496E+11,4.36784E+11,4.99183E+11,5.65599E+11,5.53743E+11,5.68468E+11,5.72291E+11,5.56361E+11,5.40008E+11,5.39908E+11,5.43188E+11,5.42573E+11,5.50957E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Syrian Arab Republic,SYR,76257998614,80081770533,95235698222,1.11507E+11,1.30067E+11,1.56255E+11,1.87425E+11,1.96898E+11,2.17963E+11,47981610358,34483069448,16378822811,18082628946,14182542344,10983235454,14500255360,19453252769,20855825174,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Tajikistan,TJK,..,..,1639807738,2146681212,3081780725,4389564799,6141303869,5555082868,5873213149,6906652377,8284744941,9208288380,9851920601,8862437595,7440908361,8136119669,8167012511,8287121659,8254682988,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Tanzania,TZA,12005566581,12924536484,14268990277,15870751463,16401733133,18904371095,24069729547,24223394355,25559910990,26562607623,28720786308,35134903765,39897890297,39066296579,41397915551,45096108679,49744115561,54641779814,54945323214,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Thailand,THA,1.05849E+11,1.19989E+11,1.36357E+11,1.49522E+11,1.77065E+11,2.11552E+11,2.29858E+11,2.23797E+11,2.7054E+11,2.96317E+11,3.06613E+11,3.1659E+11,3.09618E+11,3.06673E+11,3.19281E+11,3.53478E+11,3.87889E+11,4.23463E+11,3.98966E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Timor-Leste,TLS,..,634010099.1,..,..,..,..,..,..,..,..,..,..,..,1574354827,1522277925,1560437154,1174518588,1828762352,2145680464,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Togo,TGO,1521710793,1840304299,2014083095,2013999728,2128986091,2295904353,2820654288,2826580832,2849394699,3225938194,2868301340,3451304233,3786572065,3644140433,5244461906,5567884768,6386911746,6498386711,6823927577,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Tonga,TON,171412000.8,186854065.6,213583419.5,238966714.6,274137693.9,279107711.7,322882845.3,296889935.1,346879405.8,389910331.4,442785473.4,422748299.8,405135539.9,403026739.3,386081725.2,437603257.4,476581858.1,509840785.2,484693210.9,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Trinidad and Tobago,TTO,6691318286,7991868484,10195880038,11245940975,12434127114,15452958107,20710445993,13288885230,15367131009,15760140612,15899379170,18455683046,20545762878,20657003879,18289993525,18418906017,18333240628,18914230168,18243372180,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Tunisia,TUN,18119401194,21679274905,24472696917,24706428921,26233368027,29388655937,32504451069,32675606644,35269767559,36311096819,35467787376,37689740777,41523270841,39945154094,40158955419,38948583186,39969373879,38979846970,39684693677,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Turkiye,TUR,1.92863E+11,2.55773E+11,3.36374E+11,4.21101E+11,4.64273E+11,5.68993E+11,6.42822E+11,5.3574E+11,6.50819E+11,7.0815E+11,7.43904E+11,8.11964E+11,7.92913E+11,7.27428E+11,7.29305E+11,7.1668E+11,6.57958E+11,6.31851E+11,6.02742E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Turkmenistan,TKM,2114538684,3031076266,3565125917,3395707769,3656085445,6847830439,9553772012,13510118841,14009299236,16203323854,..,..,..,..,..,..,28931355965,33554099404,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,770911480.4,861309242.7,944351221.3,913855714.9,978033118.3,1049835558,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Uganda,UGA,4769321955,4663978026,5998140735,7098073104,7738627048,8887371730,10617353351,19969384497,21086336123,21237749824,19403689928,20943511899,24209958768,24604393089,22002960410,23604081900,26964734863,29306152472,31945866292,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Ukraine,UKR,33551547778,39573225408,52266255984,70738076974,88412976763,1.19872E+11,1.51015E+11,94170485937,1.13053E+11,1.34598E+11,1.55186E+11,1.60446E+11,1.13855E+11,82881682265,81529879772,99903992072,1.15286E+11,1.36131E+11,1.38951E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,United Arab Emirates,ARE,98356536440,1.09548E+11,1.31443E+11,1.53268E+11,1.90485E+11,2.25941E+11,2.64743E+11,2.16614E+11,2.61133E+11,3.09296E+11,3.29707E+11,3.49215E+11,3.6244E+11,3.30345E+11,3.32107E+11,3.5772E+11,3.85962E+11,3.79994E+11,3.3009E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,United Kingdom,GBR,1.55507E+12,1.78669E+12,2.11209E+12,2.22365E+12,2.33222E+12,2.64645E+12,2.46414E+12,2.02531E+12,2.10338E+12,2.26032E+12,2.26566E+12,2.32279E+12,2.55774E+12,2.45141E+12,2.2475E+12,2.25002E+12,2.40902E+12,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,United States,USA,9.40797E+12,9.71527E+12,1.03924E+13,1.11308E+13,1.18873E+13,1.22544E+13,1.22043E+13,1.19901E+13,1.2751E+13,1.33462E+13,1.40685E+13,1.44559E+13,1.51307E+13,1.57811E+13,1.59905E+13,1.67407E+13,1.75368E+13,1.81855E+13,1.76786E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Uruguay,URY,12112816024,10184463751,11593636302,15028737288,17103693814,20514884711,26351701753,27089708891,34219621575,40536732253,40651982628,46594359318,45543012095,43239282813,46077026969,51079734487,50860576108,48921202008,42479495619,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Uzbekistan,UZB,6907269235,7119166126,8850925931,10779615465,11618912864,16827360193,21491981437,25814699873,40176307203,47098229471,53349544221,58686838403,67224352655,74267342004,73856419714,52153632343,41679658547,47770400617,47084577404,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Vanuatu,VUT,227888446.5,271035080.8,312811287.5,333086017.1,380358022.6,444695542.3,534950476.5,513331641.8,581758630.3,675210688.5,636288346.6,679411940.5,714095254.2,677766956.8,727027921.9,798450238.9,857534189.6,923900853.8,882615105.3,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,"Venezuela, RB",VEN,66963454350,58863859321,81178660116,1.08198E+11,1.41599E+11,1.8858E+11,2.63946E+11,2.64153E+11,3.12879E+11,2.40385E+11,2.85165E+11,2.70768E+11,3.54822E+11,..,..,..,..,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Vietnam,VNM,30034286513,33172933484,35996345658,44584820396,50559437859,59670781817,75265512179,80184920908,89433356379,1.03205E+11,1.20599E+11,1.34161E+11,1.4671E+11,1.52586E+11,1.61566E+11,1.75589E+11,1.93631E+11,2.07239E+11,2.17639E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,"Yemen, Rep.",YEM,7115422110,7627322302,8533077999,9732239724,11865419903,14295241655,17512416745,19282646232,22984072428,24558757012,28963894009,34397369858,36725959112,38955975974,29767285253,25505098932,20519198554,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Zambia,ZMB,3093543352,3518278916,4296568369,5715570830,8297895578,8680221722,12267576307,11270812179,13821176815,16940589447,19887799474,21540192147,21709404153,17135603675,16647633280,19802501581,20437161735,18199054683,13879717842,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Zimbabwe,ZWE,5217668519,4411837779,4330508936,4225800132,3612282639,3425373288,2564427831,8012870297,10064534355,11619094494,14397625955,16637010821,16727147963,17272750409,17651558574,14952031811,15352632757,16192994864,14641490540,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Africa Eastern and Southern,AFE,2.0773E+11,2.79879E+11,3.48195E+11,4.01116E+11,4.39782E+11,4.82826E+11,4.84695E+11,5.40667E+11,6.35049E+11,7.08632E+11,7.23044E+11,7.36445E+11,7.65087E+11,7.36872E+11,7.10655E+11,7.96973E+11,8.21645E+11,8.23543E+11,7.52079E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Africa Western and Central,AFW,1.35995E+11,1.54913E+11,1.8727E+11,2.23181E+11,3.02423E+11,3.52467E+11,4.2452E+11,3.98817E+11,4.46314E+11,4.89417E+11,5.45169E+11,6.31987E+11,6.83564E+11,6.39496E+11,5.83346E+11,5.6202E+11,5.9668E+11,6.44567E+11,6.45514E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Arab World,ARB,6.65369E+11,7.20805E+11,8.46795E+11,1.00081E+12,1.19993E+12,1.4242E+12,1.75746E+12,1.61554E+12,1.86875E+12,1.94566E+12,2.15303E+12,2.2304E+12,2.29184E+12,2.07652E+12,2.06709E+12,2.08483E+12,2.25951E+12,2.31607E+12,2.1217E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Caribbean small states,CSS,30716305699,32200108493,35884215954,39336243450,44269478922,49929343911,57328287596,47715099146,51258431338,52593248200,55023333810,57547213572,60565000518,61929050409,57534872505,59507447013,61531726498,63769071169,54439950152,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Central Europe and the Baltics,CEB,4.24511E+11,5.05134E+11,6.03522E+11,7.13854E+11,8.03459E+11,1.0095E+12,1.24228E+12,1.03972E+12,1.05119E+12,1.14961E+12,1.08382E+12,1.1463E+12,1.18293E+12,1.04236E+12,1.06503E+12,1.18664E+12,1.33431E+12,1.36941E+12,1.35447E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Early-demographic dividend,EAR,3.39076E+12,4.04233E+12,4.87124E+12,5.83613E+12,7.0349E+12,8.98389E+12,1.09516E+13,1.15528E+13,1.37766E+13,1.56443E+13,8.33973E+12,8.42981E+12,8.77579E+12,8.54444E+12,8.75841E+12,9.43739E+12,9.43115E+12,9.74433E+12,9.08512E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,East Asia & Pacific,EAS,6.8027E+12,7.85244E+12,9.06893E+12,9.99034E+12,1.11278E+13,1.32612E+13,1.59538E+13,1.70678E+13,1.99067E+13,2.31129E+13,1.64332E+13,1.64833E+13,1.70559E+13,1.6944E+13,1.76358E+13,1.88526E+13,2.02143E+13,2.06448E+13,2.04317E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,East Asia & Pacific (excluding high income),EAP,2.36406E+12,2.95201E+12,3.58786E+12,4.33257E+12,5.44267E+12,7.27101E+12,9.48174E+12,1.0649E+13,1.2529E+13,1.49137E+13,8.27036E+12,8.96627E+12,9.74918E+12,1.01108E+13,1.04182E+13,1.14025E+13,1.25002E+13,1.29304E+13,1.29047E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,East Asia & Pacific (IDA & IBRD countries),TEA,2.36108E+12,2.94829E+12,3.58334E+12,4.32712E+12,5.43581E+12,7.26185E+12,9.4698E+12,1.06355E+13,1.25133E+13,1.48949E+13,8.25994E+12,8.95497E+12,9.7369E+12,1.0098E+13,1.04051E+13,1.13881E+13,1.24844E+13,1.29141E+13,1.28885E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Euro area,EMU,6.01058E+12,7.4006E+12,8.54351E+12,8.83239E+12,9.41612E+12,1.07958E+13,1.17117E+13,1.06671E+13,1.04627E+13,1.13133E+13,1.04601E+13,1.09343E+13,1.11665E+13,9.60525E+12,9.89816E+12,1.04833E+13,1.1351E+13,1.1097E+13,1.05192E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Europe & Central Asia,ECS,9.27698E+12,1.12881E+13,1.32249E+13,1.40661E+13,1.52005E+13,1.76841E+13,1.91634E+13,1.68469E+13,1.73248E+13,1.91609E+13,1.84244E+13,1.92741E+13,1.95316E+13,1.68629E+13,1.68241E+13,1.78243E+13,1.90539E+13,1.87681E+13,1.79242E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Europe & Central Asia (excluding high income),ECA,5.80528E+11,7.32806E+11,9.91366E+11,1.25626E+12,1.53772E+12,2.01836E+12,2.46908E+12,1.93675E+12,2.36724E+12,2.92341E+12,3.12805E+12,3.31627E+12,3.07096E+12,2.38641E+12,2.25226E+12,2.50228E+12,2.51956E+12,2.54224E+12,2.41703E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Europe & Central Asia (IDA & IBRD countries),TEC,8.08047E+11,9.89705E+11,1.29345E+12,1.63004E+12,1.96456E+12,2.5645E+12,3.15962E+12,2.50265E+12,2.95189E+12,3.56116E+12,3.72906E+12,3.95535E+12,3.73668E+12,2.97588E+12,2.84454E+12,3.16475E+12,3.26197E+12,3.3112E+12,3.17996E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,European Union,EUU,6.73097E+12,8.2762E+12,9.56708E+12,9.97535E+12,1.06787E+13,1.23145E+13,1.34793E+13,1.21572E+13,1.20286E+13,1.30429E+13,1.21003E+13,1.26715E+13,1.29401E+13,1.1155E+13,1.1481E+13,1.22113E+13,1.3236E+13,1.29962E+13,1.24148E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Fragile and conflict affected situations,FCS,1.07793E+12,1.47188E+12,1.95284E+12,2.5121E+12,3.30241E+12,4.57676E+12,6.22181E+12,6.84461E+12,8.00572E+12,9.15283E+12,1.50421E+12,1.51632E+12,1.60189E+12,1.3341E+12,1.23183E+12,1.2543E+12,1.35327E+12,1.4614E+12,1.35993E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Heavily indebted poor countries (HIPC),HPC,1.43861E+11,1.59125E+11,1.83095E+11,2.06962E+11,2.41247E+11,2.83217E+11,3.42955E+11,3.60479E+11,3.83417E+11,4.23819E+11,4.43571E+11,5.05635E+11,5.42025E+11,5.4156E+11,5.49919E+11,5.88763E+11,6.37368E+11,6.60656E+11,6.71459E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,High income,HIC,2.38881E+13,2.66762E+13,2.98151E+13,3.15629E+13,3.34661E+13,3.63851E+13,3.80487E+13,3.55978E+13,3.77236E+13,4.07552E+13,4.09397E+13,4.14724E+13,4.24575E+13,4.02193E+13,4.08951E+13,4.28651E+13,4.53298E+13,4.57647E+13,4.4085E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,IBRD only,IBD,4.96118E+12,5.53811E+12,6.53548E+12,7.75402E+12,9.19357E+12,1.14875E+13,1.35743E+13,1.34143E+13,1.60789E+13,1.86399E+13,1.99742E+13,2.10157E+13,2.18359E+13,2.05929E+13,2.08181E+13,2.29479E+13,2.39147E+13,2.44915E+13,2.32601E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,IDA & IBRD total,IBT,6.10214E+12,7.10102E+12,8.5538E+12,1.02928E+13,1.24848E+13,1.59735E+13,1.95822E+13,2.01238E+13,2.38913E+13,2.77044E+13,2.1478E+13,2.26075E+13,2.35571E+13,2.23366E+13,2.25314E+13,2.47034E+13,2.57694E+13,2.64538E+13,2.52358E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,IDA blend,IDB,1.87024E+11,2.08834E+11,2.51722E+11,2.95216E+11,3.81101E+11,4.38468E+11,5.14852E+11,5.01142E+11,5.72159E+11,6.48521E+11,7.29138E+11,8.02447E+11,8.77858E+11,8.72394E+11,8.23631E+11,7.96537E+11,8.12776E+11,8.38566E+11,8.12656E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,IDA only,IDX,9.6732E+11,1.37719E+12,1.79861E+12,2.28562E+12,2.96674E+12,4.13063E+12,5.61253E+12,6.3497E+12,7.40392E+12,8.60644E+12,7.74929E+11,7.89253E+11,8.435E+11,8.70205E+11,8.89208E+11,9.59408E+11,1.04302E+12,1.12647E+12,1.1699E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,IDA total,IDA,1.14576E+12,1.57271E+12,2.03254E+12,2.55778E+12,3.31787E+12,4.52569E+12,6.06691E+12,6.78095E+12,7.89438E+12,9.15972E+12,1.50372E+12,1.59166E+12,1.72139E+12,1.74252E+12,1.71211E+12,1.75428E+12,1.85348E+12,1.96172E+12,1.97724E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Late-demographic dividend,LTE,2.99967E+12,3.4005E+12,4.06208E+12,4.88213E+12,5.90351E+12,7.4906E+12,9.16984E+12,8.9884E+12,1.06082E+13,1.26692E+13,1.3703E+13,1.47203E+13,1.53663E+13,1.43357E+13,1.44358E+13,1.60188E+13,1.71897E+13,1.75073E+13,1.68762E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Latin America & Caribbean,LCN,1.63058E+12,1.64113E+12,1.87095E+12,2.26152E+12,2.67535E+12,3.19623E+12,3.72199E+12,3.54192E+12,4.36828E+12,4.94195E+12,4.99689E+12,5.16142E+12,5.27202E+12,4.48971E+12,4.37102E+12,4.84669E+12,4.65673E+12,4.59742E+12,3.81864E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Latin America & Caribbean (excluding high income),LAC,1.44003E+12,1.45642E+12,1.64209E+12,1.97691E+12,2.33483E+12,2.77671E+12,3.18948E+12,3.01616E+12,3.74004E+12,4.33794E+12,4.32246E+12,4.4764E+12,4.5053E+12,3.88052E+12,3.7661E+12,4.18659E+12,3.99715E+12,3.95147E+12,3.26043E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.56567E+12,1.57375E+12,1.79797E+12,2.17826E+12,2.57629E+12,3.08525E+12,3.60061E+12,3.42296E+12,4.23602E+12,4.79737E+12,4.84696E+12,5.00544E+12,5.11081E+12,4.33191E+12,4.21076E+12,4.6747E+12,4.48424E+12,4.42603E+12,3.67724E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Least developed countries: UN classification,LDC,8.6374E+11,1.26589E+12,1.66632E+12,2.13502E+12,2.78839E+12,3.91379E+12,5.34457E+12,6.08307E+12,7.10595E+12,8.48513E+12,7.06056E+11,7.24537E+11,7.92075E+11,8.06491E+11,8.09937E+11,8.77435E+11,9.16905E+11,9.87605E+11,1.00601E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Low & middle income,LMY,5.75673E+12,6.73553E+12,8.10539E+12,9.72896E+12,1.18298E+13,1.51361E+13,1.85018E+13,1.91736E+13,2.28371E+13,2.66382E+13,2.03748E+13,2.14626E+13,2.23109E+13,2.13228E+13,2.15143E+13,2.35774E+13,2.45468E+13,2.5212E+13,2.40425E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Low income,LIC,1.74123E+11,1.84398E+11,2.17945E+11,2.54969E+11,2.98507E+11,3.56015E+11,4.33133E+11,4.64446E+11,5.0942E+11,3.2319E+11,3.22594E+11,3.33526E+11,3.58803E+11,3.55184E+11,3.38065E+11,3.6052E+11,3.8333E+11,4.03987E+11,4.08049E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Lower middle income,LMC,2.07185E+12,2.64122E+12,3.23974E+12,3.9316E+12,4.92451E+12,6.55863E+12,8.23401E+12,9.08122E+12,1.07758E+13,1.25913E+13,5.21621E+12,5.27578E+12,5.54133E+12,5.56926E+12,5.83496E+12,6.24158E+12,6.27813E+12,6.65882E+12,6.39036E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Middle East & North Africa,MEA,8.53449E+11,9.29981E+11,1.09214E+12,1.27598E+12,1.51452E+12,1.83181E+12,2.23066E+12,2.09887E+12,2.43351E+12,2.6061E+12,2.82531E+12,2.80966E+12,2.85691E+12,2.59488E+12,2.64122E+12,2.70729E+12,2.76423E+12,2.82914E+12,2.60139E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Middle East & North Africa (excluding high income),MNA,4.28708E+11,4.61632E+11,5.45902E+11,6.24221E+11,7.30583E+11,9.22963E+11,1.12626E+12,1.14916E+12,1.30828E+12,1.26093E+12,1.37267E+12,1.27302E+12,1.2593E+12,1.16554E+12,1.19278E+12,1.14884E+12,1.05981E+12,1.09917E+12,1.01051E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Middle East & North Africa (IDA & IBRD countries),TMN,4.24091E+11,4.56661E+11,5.40023E+11,6.17499E+11,7.22716E+11,9.13024E+11,1.11414E+12,1.13679E+12,1.29419E+12,1.24736E+12,1.35789E+12,1.25931E+12,1.24574E+12,1.15299E+12,1.17993E+12,1.13647E+12,1.0484E+12,1.08734E+12,9.99632E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Middle income,MIC,5.60267E+12,6.57029E+12,7.90963E+12,9.49914E+12,1.15593E+13,1.481E+13,1.81048E+13,1.87502E+13,2.23678E+13,2.63074E+13,2.00525E+13,2.11292E+13,2.19527E+13,2.09687E+13,2.11759E+13,2.32159E+13,2.4163E+13,2.48087E+13,2.3639E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,North America,NAC,1.00212E+13,1.04454E+13,1.1224E+13,1.20895E+13,1.29727E+13,1.34643E+13,1.34676E+13,1.31034E+13,1.40748E+13,1.48146E+13,1.55698E+13,1.59719E+13,1.66146E+13,1.70461E+13,1.72358E+13,1.80972E+13,1.8938E+13,1.96135E+13,1.90172E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,OECD members,OED,2.38076E+13,2.64855E+13,2.95926E+13,3.13348E+13,3.31626E+13,3.60319E+13,3.75621E+13,3.50899E+13,3.72647E+13,4.01449E+13,4.03015E+13,4.08734E+13,4.18029E+13,3.95932E+13,4.01495E+13,4.20182E+13,4.42633E+13,4.46745E+13,4.29722E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Other small states,OSS,67803332631,84929190563,1.00997E+11,1.15795E+11,1.41972E+11,1.74309E+11,2.12559E+11,1.88411E+11,2.16045E+11,2.62545E+11,2.81667E+11,3.03113E+11,3.22739E+11,2.86742E+11,2.89039E+11,3.1215E+11,3.36955E+11,3.32872E+11,2.88376E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Pacific island small states,PSS,3200906873,3763773121,4406157800,4877101286,4971706439,5582878607,6006144706,5392257311,5931138116,6780477577,7189496589,7753854515,8231207987,8014157630,8359737030,8921986939,9402666829,9397518437,8551280924,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Post-demographic dividend,PST,2.27863E+13,2.54391E+13,2.83875E+13,2.9922E+13,3.16072E+13,3.42207E+13,3.55302E+13,3.33799E+13,3.52721E+13,3.79646E+13,3.80848E+13,3.84608E+13,3.92922E+13,3.73166E+13,3.7941E+13,3.96911E+13,4.18814E+13,4.22892E+13,4.08188E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Pre-demographic dividend,PRE,2.28582E+11,2.4494E+11,2.98036E+11,3.56593E+11,4.70296E+11,5.59838E+11,6.95489E+11,6.79168E+11,7.59342E+11,8.65469E+11,9.70354E+11,1.08827E+12,1.17117E+12,1.07843E+12,1.00362E+12,1.02056E+12,1.0684E+12,1.13262E+12,1.05178E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Small states,SST,1.02337E+11,1.21391E+11,1.41776E+11,1.60492E+11,1.91624E+11,2.30194E+11,2.76247E+11,2.41736E+11,2.7338E+11,3.21802E+11,3.43762E+11,3.68293E+11,3.91409E+11,3.56516E+11,3.54788E+11,3.80448E+11,4.07779E+11,4.05902E+11,3.51235E+11,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,South Asia,SAS,6.00207E+11,7.02517E+11,8.12023E+11,9.25674E+11,1.05118E+12,1.31794E+12,1.32416E+12,1.48081E+12,1.8074E+12,1.99607E+12,2.02276E+12,2.07133E+12,2.28176E+12,2.40065E+12,2.58623E+12,2.97205E+12,3.04342E+12,3.20869E+12,3.02765E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,South Asia (IDA & IBRD),TSA,6.00207E+11,7.02517E+11,8.12023E+11,9.25674E+11,1.05118E+12,1.31794E+12,1.32416E+12,1.48081E+12,1.8074E+12,1.99607E+12,2.02276E+12,2.07133E+12,2.28176E+12,2.40065E+12,2.58623E+12,2.97205E+12,3.04342E+12,3.20869E+12,3.02765E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Sub-Saharan Africa,SSF,3.43177E+11,4.32757E+11,5.32682E+11,6.21434E+11,7.41672E+11,8.3563E+11,9.12744E+11,9.40048E+11,1.08103E+12,1.19729E+12,1.26796E+12,1.36842E+12,1.44867E+12,1.37637E+12,1.29375E+12,1.358E+12,1.41744E+12,1.46757E+12,1.39754E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Sub-Saharan Africa (excluding high income),SSA,3.42616E+11,4.32162E+11,5.31911E+11,6.20599E+11,7.40752E+11,8.34777E+11,9.11961E+11,9.39348E+11,1.08022E+12,1.19647E+12,1.26709E+12,1.36732E+12,1.44758E+12,1.37525E+12,1.29261E+12,1.35678E+12,1.41612E+12,1.46625E+12,1.3967E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.43177E+11,4.32757E+11,5.32682E+11,6.21434E+11,7.41672E+11,8.3563E+11,9.12744E+11,9.40048E+11,1.08103E+12,1.19729E+12,1.26796E+12,1.36842E+12,1.44867E+12,1.37637E+12,1.29375E+12,1.358E+12,1.41744E+12,1.46757E+12,1.39754E+12,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,Upper middle income,UMC,3.53156E+12,3.92943E+12,4.67016E+12,5.56775E+12,6.63466E+12,8.25157E+12,9.87134E+12,9.67033E+12,1.15936E+13,1.37178E+13,1.48363E+13,1.58533E+13,1.64113E+13,1.53995E+13,1.5341E+13,1.69744E+13,1.78849E+13,1.81492E+13,1.72477E+13,..
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,World,WLD,2.96274E+13,3.33801E+13,3.79088E+13,4.1318E+13,4.53719E+13,5.16626E+13,5.67939E+13,5.50361E+13,6.09019E+13,6.7684E+13,6.15796E+13,6.31947E+13,6.51169E+13,6.17499E+13,6.26181E+13,6.66766E+13,7.01183E+13,7.1242E+13,6.83707E+13,..
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/22/2022,,,,,,,,,,,,,,,,,,,,,,,
