,Country Name,Country Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
250,Middle income,MIC,5602670000000.0,6570290000000.0,7909630000000.0,9499140000000.0,11559300000000.0,14810000000000.0,18104800000000.0,18750200000000.0,22367800000000.0,26307400000000.0,20052500000000.0,21129200000000.0,21952700000000.0,20968700000000.0,21175900000000.0,23215900000000.0,24163000000000.0,24808700000000.0
251,North America,NAC,10021200000000.0,10445400000000.0,11224000000000.0,12089500000000.0,12972700000000.0,13464300000000.0,13467600000000.0,13103400000000.0,14074800000000.0,14814600000000.0,15569800000000.0,15971900000000.0,16614600000000.0,17046100000000.0,17235800000000.0,18097200000000.0,18938000000000.0,19613500000000.0
253,OECD members,OED,23807600000000.0,26485500000000.0,29592600000000.0,31334800000000.0,33162600000000.0,36031900000000.0,37562100000000.0,35089900000000.0,37264700000000.0,40144900000000.0,40301500000000.0,40873400000000.0,41802900000000.0,39593200000000.0,40149500000000.0,42018200000000.0,44263300000000.0,44674500000000.0
254,Other small states,OSS,67803332631.0,84929190563.0,100997000000.0,115795000000.0,141972000000.0,174309000000.0,212559000000.0,188411000000.0,216045000000.0,262545000000.0,281667000000.0,303113000000.0,322739000000.0,286742000000.0,289039000000.0,312150000000.0,336955000000.0,332872000000.0
255,Pacific island small states,PSS,3200906873.0,3763773121.0,4406157800.0,4877101286.0,4971706439.0,5582878607.0,6006144706.0,5392257311.0,5931138116.0,6780477577.0,7189496589.0,7753854515.0,8231207987.0,8014157630.0,8359737030.0,8921986939.0,9402666829.0,9397518437.0
256,Post-demographic dividend,PST,22786300000000.0,25439100000000.0,28387500000000.0,29922000000000.0,31607200000000.0,34220700000000.0,35530200000000.0,33379900000000.0,35272100000000.0,37964600000000.0,38084800000000.0,38460800000000.0,39292200000000.0,37316600000000.0,37941000000000.0,39691100000000.0,41881400000000.0,42289200000000.0
257,Pre-demographic dividend,PRE,228582000000.0,244940000000.0,298036000000.0,356593000000.0,470296000000.0,559838000000.0,695489000000.0,679168000000.0,759342000000.0,865469000000.0,970354000000.0,1088270000000.0,1171170000000.0,1078430000000.0,1003620000000.0,1020560000000.0,1068400000000.0,1132620000000.0
258,Small states,SST,102337000000.0,121391000000.0,141776000000.0,160492000000.0,191624000000.0,230194000000.0,276247000000.0,241736000000.0,273380000000.0,321802000000.0,343762000000.0,368293000000.0,391409000000.0,356516000000.0,354788000000.0,380448000000.0,407779000000.0,405902000000.0
259,South Asia,SAS,600207000000.0,702517000000.0,812023000000.0,925674000000.0,1051180000000.0,1317940000000.0,1324160000000.0,1480810000000.0,1807400000000.0,1996070000000.0,2022760000000.0,2071330000000.0,2281760000000.0,2400650000000.0,2586230000000.0,2972050000000.0,3043420000000.0,3208690000000.0
260,South Asia (IDA & IBRD),TSA,600207000000.0,702517000000.0,812023000000.0,925674000000.0,1051180000000.0,1317940000000.0,1324160000000.0,1480810000000.0,1807400000000.0,1996070000000.0,2022760000000.0,2071330000000.0,2281760000000.0,2400650000000.0,2586230000000.0,2972050000000.0,3043420000000.0,3208690000000.0
261,Sub-Saharan Africa,SSF,343177000000.0,432757000000.0,532682000000.0,621434000000.0,741672000000.0,835630000000.0,912744000000.0,940048000000.0,1081030000000.0,1197290000000.0,1267960000000.0,1368420000000.0,1448670000000.0,1376370000000.0,1293750000000.0,1358000000000.0,1417440000000.0,1467570000000.0
262,Sub-Saharan Africa (excluding high income),SSA,342616000000.0,432162000000.0,531911000000.0,620599000000.0,740752000000.0,834777000000.0,911961000000.0,939348000000.0,1080220000000.0,1196470000000.0,1267090000000.0,1367320000000.0,1447580000000.0,1375250000000.0,1292610000000.0,1356780000000.0,1416120000000.0,1466250000000.0
263,Sub-Saharan Africa (IDA & IBRD countries),TSS,343177000000.0,432757000000.0,532682000000.0,621434000000.0,741672000000.0,835630000000.0,912744000000.0,940048000000.0,1081030000000.0,1197290000000.0,1267960000000.0,1368420000000.0,1448670000000.0,1376370000000.0,1293750000000.0,1358000000000.0,1417440000000.0,1467570000000.0
264,Upper middle income,UMC,3531560000000.0,3929430000000.0,4670160000000.0,5567750000000.0,6634660000000.0,8251570000000.0,9871340000000.0,9670330000000.0,11593600000000.0,13717800000000.0,14836300000000.0,15853300000000.0,16411300000000.0,15399500000000.0,15341000000000.0,16974400000000.0,17884900000000.0,18149200000000.0
265,World,WLD,29627400000000.0,33380100000000.0,37908800000000.0,41318000000000.0,45371900000000.0,51662600000000.0,56793900000000.0,55036100000000.0,60901900000000.0,67684000000000.0,61579600000000.0,63194700000000.0,65116900000000.0,61749900000000.0,62618100000000.0,66676600000000.0,70118300000000.0,71242000000000.0
