Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Small states,SST,2000.978594,2980.510081,9275.999174,9758.5611,10168.14961,9077.017321,8862.426308,9341.204927,9854.722957,9672.298246,8285.259387,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,South Asia,SAS,315.0645835,395.7295591,1184.208696,1196.516434,1301.209004,1352.344757,1439.311535,1634.009815,1653.550804,1723.618226,1608.285972,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,South Asia (IDA & IBRD),TSA,315.0645835,395.7295591,1184.208696,1196.516434,1301.209004,1352.344757,1439.311535,1634.009815,1653.550804,1723.618226,1608.285972,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sub-Saharan Africa,SSF,482.9917646,486.6694836,1364.384665,1432.759036,1475.969032,1364.49839,1248.601324,1276.455548,1297.538241,1308.523703,1213.876143,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sub-Saharan Africa (excluding high income),SSA,482.421133,485.950119,1363.574096,1431.738172,1474.988243,1363.513647,1247.615817,1275.422291,1296.448581,1307.459061,1213.250026,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,482.9917646,486.6694836,1364.384665,1432.759036,1475.969032,1364.49839,1248.601324,1276.455548,1297.538241,1308.523703,1213.876143,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Upper middle income,UMC,893.4108874,1612.611841,6292.049971,6665.914771,6842.120434,6368.782752,6297.504806,6917.584458,7241.413779,7306.661397,6912.130172,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,World,WLD,3495.013711,4613.409056,8623.512648,8741.614371,8898.782514,8339.040381,8358.065779,8798.52563,9151.706127,9201.205289,8741.953666,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/22/2022,,,,,,,,,,,,,,,
